2024-06-13 20:19:36 | INFO | model_worker | args: Namespace(host='0.0.0.0', port=31001, worker_address='http://localhost:21002', controller_address='http://0.0.0.0:21001', model_path='/home/c205/workspace/models/Qwen-7B-QAnything', revision='main', device='cuda', gpus=None, num_gpus=2, max_gpu_memory='20GiB', dtype=None, load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, enable_exllama=False, exllama_max_seq_len=4096, exllama_gpu_split=None, exllama_cache_8bit=False, enable_xft=False, xft_max_seq_len=4096, xft_dtype=None, model_names=None, conv_template=None, embed_in_truncate=False, limit_worker_concurrency=5, stream_interval=2, no_register=False, seed=None, debug=False, ssl=False)
2024-06-13 21:00:55 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: None. call_ct: 0. worker_id: 17bc237c. 
2024-06-13 21:01:40 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: None. call_ct: 0. worker_id: 17bc237c. 
2024-06-13 21:01:40 | INFO | model_worker | Register to controller
2024-06-13 21:02:25 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: None. call_ct: 0. worker_id: 17bc237c. 
2024-06-13 21:03:10 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: None. call_ct: 0. worker_id: 17bc237c. 
2024-06-13 21:03:55 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: None. call_ct: 0. worker_id: 17bc237c. 
2024-06-13 21:04:40 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: None. call_ct: 0. worker_id: 17bc237c. 
2024-06-13 21:05:25 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: None. call_ct: 0. worker_id: 17bc237c. 
2024-06-13 21:06:10 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: None. call_ct: 0. worker_id: 17bc237c. 
2024-06-13 21:06:55 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: None. call_ct: 0. worker_id: 17bc237c. 
