2024-06-18 13:30:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 13:58:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 13:59:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 13:59:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:00:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:01:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:02:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:02:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:03:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:04:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:05:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:05:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:06:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:07:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:08:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:08:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:09:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:10:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:11:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:11:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:12:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:13:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:14:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:14:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:15:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:16:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:17:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:17:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:18:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:19:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:20:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:20:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:21:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:22:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:23:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:23:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:24:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:25:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:26:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:26:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:27:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:28:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:29:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:29:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:30:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:31:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:32:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:32:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:33:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:34:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:35:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:35:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:36:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:37:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:38:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:38:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:39:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:40:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:41:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:41:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:42:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:43:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:44:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:44:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:45:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:46:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:47:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:47:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:48:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:49:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:50:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:50:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:51:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:52:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:53:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:53:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:54:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:55:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:56:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:56:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:57:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:58:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:59:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 14:59:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:00:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:01:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:02:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:02:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:03:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:04:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:05:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:05:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:06:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:07:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:08:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:08:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:09:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:10:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:11:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:11:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:12:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:13:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:14:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:14:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:15:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:16:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:17:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:17:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:18:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:19:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:20:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:20:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:21:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:22:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:23:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:23:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:24:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:25:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:26:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
2024-06-18 15:26:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 10. worker_id: 9600b0bc. 
