2024-06-13 20:21:48 | INFO | model_worker | args: Namespace(host='0.0.0.0', port=31002, worker_address='http://localhost:21002', controller_address='http://0.0.0.0:21002', model_path='/home/c205/workspace/models/Apollo-7B', revision='main', device='cuda', gpus=None, num_gpus=2, max_gpu_memory='20GiB', dtype=None, load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, enable_exllama=False, exllama_max_seq_len=4096, exllama_gpu_split=None, exllama_cache_8bit=False, enable_xft=False, xft_max_seq_len=4096, xft_dtype=None, model_names=None, conv_template=None, embed_in_truncate=False, limit_worker_concurrency=5, stream_interval=2, no_register=False, seed=None, debug=False, ssl=False)
2024-06-13 20:48:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:48:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:49:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:50:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:51:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:51:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:52:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:53:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:54:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:54:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:55:39 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:56:24 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:57:09 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:57:54 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:58:39 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:59:24 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 21:00:09 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 21:00:54 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 21:01:39 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 21:01:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:01:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:02:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:02:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:02:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:02:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:02:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:02:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:03:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:03:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:03:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:03:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:03:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:03:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:04:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:04:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:04:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:04:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:04:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:04:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:05:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:05:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:05:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:05:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:05:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:05:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:06:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:06:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:06:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:06:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:06:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:06:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:07:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:07:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:07:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:07:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:07:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
2024-06-13 21:07:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='0.0.0.0', port=21002): Read timed out. (read timeout=5)
